"label_wn_quote","is_delivery_at_holiday","is_created_at_holiday","duration","gender","area_cleaning","day_of_week_delivery","day_of_week_created","total_cost","all_offers","corporate_offers","individual_offers","offers_busy","district","past_day_all_orders","past_day_wq_1h","past_day_wq_2h","past_day_wq_3h","cost_to_area","cost_times_area","duration_to_area","duration_times_area","indiv_offers_to_all_offers","corp_offers_to_all_offers","busy_offers_to_all_offers"
0,0,1,1,"2",1,"6","5",-10000,148,7,141,0,"14",44,9,18,22,NA,NA,1,1,0.952702702702703,0.0472972972972973,0
1,1,0,2,"1",3,"4","3",130000,90,11,79,0,"5",27,21,24,25,43333.3333333333,390000,0.666666666666667,6,0.877777777777778,0.122222222222222,0
0,0,0,2,"1",4,"1","0",-10000,66,8,58,0,"5",39,35,36,36,NA,NA,0.5,8,0.878787878787879,0.121212121212121,0
1,0,0,1,"2",2,"1","6",115000,79,8,71,0,"3",32,24,27,27,57500,230000,0.5,2,0.89873417721519,0.10126582278481,0
1,0,0,5,"2",2,"2","1",180000,141,6,135,0,"2",29,18,21,23,90000,360000,2.5,10,0.957446808510638,0.0425531914893617,0
0,0,0,5,"1",6,"0","6",160000,58,3,55,0,"6",30,28,28,29,26666.6666666667,960000,0.833333333333333,30,0.948275862068966,0.0517241379310345,0
1,0,0,2,"2",2,"3","2",120000,90,10,80,0,"2",62,32,42,49,60000,240000,1,4,0.888888888888889,0.111111111111111,0
1,0,0,5,"2",5,"1","0",160000,87,2,85,0,"2",28,24,27,28,32000,800000,1,25,0.977011494252874,0.0229885057471264,0
0,0,0,2,"1",2,"0","6",-10000,91,9,82,0,"7",64,44,52,54,NA,NA,1,4,0.901098901098901,0.0989010989010989,0
1,0,0,5,"1",4,"6","0",220000,87,8,79,0,"1",49,38,39,40,55000,880000,1.25,20,0.908045977011494,0.0919540229885057,0
1,0,1,5,"2",4,"6","5",180000,141,4,137,0,"4",29,16,25,27,45000,720000,1.25,20,0.971631205673759,0.0283687943262411,0
0,0,0,5,"0",-1,"1","3",-10000,55,7,48,0,"8",50,42,46,46,NA,NA,NA,NA,0.872727272727273,0.127272727272727,0
1,0,0,1,"0",-1,"4","3",20000,51,5,46,0,"10",37,36,37,37,NA,NA,NA,NA,0.901960784313726,0.0980392156862745,0
1,0,1,3,"2",4,"1","0",300000,88,8,80,0,"5",23,21,23,23,75000,1200000,0.75,12,0.909090909090909,0.0909090909090909,0
1,1,1,1,"0",-1,"5","3",-10000,98,5,93,0,"1",33,22,24,26,NA,NA,NA,NA,0.948979591836735,0.0510204081632653,0
0,0,1,2,"0",-1,"4","3",-10000,98,4,94,0,"16",37,20,31,34,NA,NA,NA,NA,0.959183673469388,0.0408163265306122,0
0,0,0,3,"2",1,"4","3",-10000,149,7,142,0,"4",41,15,22,31,NA,NA,3,3,0.953020134228188,0.0469798657718121,0
1,0,0,4,"2",5,"3","1",165000,83,7,76,0,"5",28,26,26,26,33000,825000,0.8,20,0.91566265060241,0.0843373493975904,0
1,0,0,1,"1",5,"1","0",120000,89,9,80,0,"2",27,23,25,25,24000,600000,0.2,5,0.898876404494382,0.101123595505618,0
1,0,0,1,"2",1,"3","2",0,148,7,141,0,"8",63,30,40,43,0,0,1,1,0.952702702702703,0.0472972972972973,0
1,1,0,1,"2",3,"0","5",100000,142,4,138,54,"2",46,23,28,29,33333.3333333333,300000,0.333333333333333,3,0.971830985915493,0.028169014084507,0.380281690140845
1,0,0,1,"1",4,"0","6",130000,142,6,136,0,"2",24,19,20,21,32500,520000,0.25,4,0.957746478873239,0.0422535211267606,0
0,0,0,1,"2",5,"0","6",161000,2,0,2,0,"22",9,5,6,7,32200,805000,0.2,5,1,0,0
1,0,0,1,"0",-1,"3","2",-10000,91,4,87,1,"2",15,11,14,15,NA,NA,NA,NA,0.956043956043956,0.043956043956044,0.010989010989011
0,0,1,2,"0",-1,"4","3",-10000,98,4,94,0,"16",37,20,31,34,NA,NA,NA,NA,0.959183673469388,0.0408163265306122,0
1,1,1,1,"1",1,"4","4",20000,88,9,79,0,"4",41,38,38,39,20000,20000,1,1,0.897727272727273,0.102272727272727,0
1,0,0,1,"2",6,"4","2",150000,27,5,22,0,"15",34,30,34,34,25000,900000,0.166666666666667,6,0.814814814814815,0.185185185185185,0
1,0,1,1,"2",4,"4","4",189000,79,6,73,0,"22",86,66,69,69,47250,756000,0.25,4,0.924050632911392,0.0759493670886076,0
1,0,0,3,"1",5,"6","3",140000,91,9,82,0,"1",53,33,45,48,28000,700000,0.6,15,0.901098901098901,0.0989010989010989,0
1,1,0,4,"2",1,"5","4",-10000,93,10,83,2,"4",55,29,43,44,NA,NA,4,4,0.89247311827957,0.10752688172043,0.021505376344086
1,0,0,1,"1",4,"0","2",100000,155,5,150,0,"3",91,36,59,72,25000,400000,0.25,4,0.967741935483871,0.032258064516129,0
1,0,0,1,"2",7,"2","1",115000,21,4,17,8,"7",42,32,34,36,16428.5714285714,805000,0.142857142857143,7,0.80952380952381,0.19047619047619,0.380952380952381
1,0,0,5,"2",3,"4","0",20000,68,7,61,0,"15",38,31,34,34,6666.66666666667,60000,1.66666666666667,15,0.897058823529412,0.102941176470588,0
0,0,0,5,"2",4,"2","1",190000,58,4,54,0,"8",152,119,137,140,47500,760000,1.25,20,0.931034482758621,0.0689655172413793,0
1,0,0,2,"2",1,"3","2",-10000,43,7,36,0,"8",38,37,37,37,NA,NA,2,2,0.837209302325581,0.162790697674419,0
1,0,0,1,"1",2,"4","3",100000,141,5,136,0,"7",16,16,16,16,50000,200000,0.5,2,0.964539007092199,0.0354609929078014,0
1,0,0,1,"0",-1,"0","6",160000,55,6,49,0,"15",32,29,30,30,NA,NA,NA,NA,0.890909090909091,0.109090909090909,0
1,0,0,1,"0",-1,"0","6",160000,55,6,49,0,"15",32,29,30,30,NA,NA,NA,NA,0.890909090909091,0.109090909090909,0
1,0,0,1,"2",2,"4","3",130000,160,11,149,0,"17",49,40,44,46,65000,260000,0.5,2,0.93125,0.06875,0
1,1,0,1,"0",-1,"5","4",105000,105,9,96,1,"4",57,40,46,46,NA,NA,NA,NA,0.914285714285714,0.0857142857142857,0.00952380952380952
0,0,0,5,"1",4,"3","2",200000,63,6,57,0,"5",78,60,69,73,50000,800000,1.25,20,0.904761904761905,0.0952380952380952,0
1,0,0,1,"0",-1,"0","6",115000,26,3,23,0,"8",38,34,37,37,NA,NA,NA,NA,0.884615384615385,0.115384615384615,0
0,0,0,1,"0",-1,"4","3",80000,99,5,94,0,"2",92,22,46,57,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
1,0,0,5,"2",1,"3","2",190000,58,5,53,0,"16",149,119,130,132,190000,190000,5,5,0.913793103448276,0.0862068965517241,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,1,"0",-1,"3","2",90000,98,4,94,0,"1",91,36,59,71,NA,NA,NA,NA,0.959183673469388,0.0408163265306122,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,3,"0",-1,"6","1",150000,74,10,64,0,"18",39,28,33,34,NA,NA,NA,NA,0.864864864864865,0.135135135135135,0
1,0,0,3,"2",1,"1","0",100000,148,7,141,0,"5",60,33,40,46,1e+05,100000,3,3,0.952702702702703,0.0472972972972973,0
1,0,0,3,"0",-1,"4","3",-10000,47,6,41,0,"6",42,32,34,35,NA,NA,NA,NA,0.872340425531915,0.127659574468085,0
0,0,0,3,"2",4,"1","1",-10000,78,7,71,1,"2",125,103,110,113,NA,NA,0.75,12,0.91025641025641,0.0897435897435897,0.0128205128205128
0,0,0,5,"1",3,"0","6",240000,87,7,80,0,"3",24,23,23,23,80000,720000,1.66666666666667,15,0.919540229885057,0.0804597701149425,0
1,0,0,5,"2",4,"6","3",20000,86,8,78,0,"out_of_range",47,42,43,44,5000,80000,1.25,20,0.906976744186046,0.0930232558139535,0
1,0,0,1,"2",2,"4","3",130000,160,11,149,0,"17",49,40,44,46,65000,260000,0.5,2,0.93125,0.06875,0
1,0,0,5,"2",3,"1","0",175000,39,5,34,1,"4",33,29,29,30,58333.3333333333,525000,1.66666666666667,15,0.871794871794872,0.128205128205128,0.0256410256410256
0,1,1,1,"1",1,"1","0",150000,1,0,1,0,"5",17,5,9,11,150000,150000,1,1,1,0,0
1,0,1,1,"1",5,"0","5",-10000,96,11,85,0,"14",45,19,29,30,NA,NA,0.2,5,0.885416666666667,0.114583333333333,0
1,1,0,3,"2",2,"5","0",130000,94,11,83,0,"11",44,24,28,33,65000,260000,1.5,6,0.882978723404255,0.117021276595745,0
1,0,0,1,"2",4,"0","6",100000,158,7,151,0,"2",14,3,4,5,25000,400000,0.25,4,0.955696202531646,0.0443037974683544,0
1,0,0,7,"2",1,"2","1",196000,93,11,82,0,"3",56,38,45,46,196000,196000,7,7,0.881720430107527,0.118279569892473,0
1,0,0,2,"2",2,"2","1",30000,93,10,83,0,"2",64,42,52,52,15000,60000,1,4,0.89247311827957,0.10752688172043,0
1,0,0,1,"0",-1,"0","5",100000,104,8,96,0,"7",30,16,18,22,NA,NA,NA,NA,0.923076923076923,0.0769230769230769,0
1,0,0,2,"2",3,"2","6",100000,162,12,150,0,"13",6,3,3,4,33333.3333333333,300000,0.666666666666667,6,0.925925925925926,0.0740740740740741,0
1,0,1,7,"2",3,"4","3",340000,66,5,61,0,"2",38,33,34,36,113333.333333333,1020000,2.33333333333333,21,0.924242424242424,0.0757575757575758,0
1,0,0,4,"1",3,"4","3",175000,86,7,79,0,"5",47,40,42,44,58333.3333333333,525000,1.33333333333333,12,0.918604651162791,0.0813953488372093,0
1,0,0,2,"2",4,"4","6",141000,79,6,73,0,"14",99,92,94,94,35250,564000,0.5,8,0.924050632911392,0.0759493670886076,0
1,1,0,7,"2",4,"4","2",200000,60,5,55,0,"3",141,107,120,121,50000,800000,1.75,28,0.916666666666667,0.0833333333333333,0
1,0,0,1,"0",-1,"0","6",105000,107,8,99,0,"11",40,27,36,37,NA,NA,NA,NA,0.925233644859813,0.0747663551401869,0
1,1,0,2,"2",1,"5","4",300000,84,7,77,0,"2",48,45,46,46,3e+05,300000,2,2,0.916666666666667,0.0833333333333333,0
1,1,0,3,"1",2,"5","4",-10000,154,5,149,0,"10",56,20,29,33,NA,NA,1.5,6,0.967532467532468,0.0324675324675325,0
1,0,1,3,"1",4,"6","4",155000,78,7,71,0,"8",40,25,30,31,38750,620000,0.75,12,0.91025641025641,0.0897435897435897,0
1,1,1,3,"2",2,"5","4",190000,62,4,58,0,"1",30,25,26,26,95000,380000,1.5,6,0.935483870967742,0.0645161290322581,0
1,0,0,1,"2",4,"1","0",110000,160,11,149,0,"6",45,33,39,43,27500,440000,0.25,4,0.93125,0.06875,0
1,0,0,1,"2",1,"3","2",0,160,12,148,0,"10",44,38,41,43,0,0,1,1,0.925,0.075,0
1,0,0,2,"0",-1,"4","3",135000,50,6,44,0,"4",53,42,47,49,NA,NA,NA,NA,0.88,0.12,0
1,0,0,1,"1",2,"1","0",95000,133,6,127,0,"3",58,36,42,45,47500,190000,0.5,2,0.954887218045113,0.0451127819548872,0
1,0,0,1,"2",6,"0","6",120000,67,6,61,0,"2",48,38,43,44,20000,720000,0.166666666666667,6,0.91044776119403,0.0895522388059701,0
1,0,0,3,"1",5,"4","3",200000,59,4,55,0,"3",28,27,28,28,40000,1000000,0.6,15,0.932203389830508,0.0677966101694915,0
1,0,0,3,"0",-1,"3","1",0,98,5,93,0,"3",54,30,35,38,NA,NA,NA,NA,0.948979591836735,0.0510204081632653,0
1,1,1,6,"1",4,"5","4",210000,96,10,86,27,"7",47,23,39,41,52500,840000,1.5,24,0.895833333333333,0.104166666666667,0.28125
1,0,0,6,"2",4,"2","1",100000,129,5,124,0,"17",30,19,22,23,25000,400000,1.5,24,0.961240310077519,0.0387596899224806,0
1,0,0,1,"0",-1,"1","0",130000,23,5,18,0,"8",28,26,26,26,NA,NA,NA,NA,0.782608695652174,0.217391304347826,0
1,0,0,1,"0",-1,"4","1",145000,55,7,48,0,"12",180,91,128,148,NA,NA,NA,NA,0.872727272727273,0.127272727272727,0
0,1,1,1,"0",-1,"1","0",-10000,94,5,89,0,"11",15,12,14,14,NA,NA,NA,NA,0.946808510638298,0.0531914893617021,0
1,0,0,1,"2",3,"3","6",100000,90,10,80,0,"11",41,30,32,33,33333.3333333333,300000,0.333333333333333,3,0.888888888888889,0.111111111111111,0
1,0,0,5,"2",4,"6","3",20000,86,8,78,0,"out_of_range",47,42,43,44,5000,80000,1.25,20,0.906976744186046,0.0930232558139535,0
1,0,0,3,"2",4,"1","0",220000,74,8,66,0,"2",48,43,44,45,55000,880000,0.75,12,0.891891891891892,0.108108108108108,0
1,0,1,2,"1",5,"0","5",180000,81,8,73,0,"4",26,22,24,24,36000,900000,0.4,10,0.901234567901235,0.0987654320987654,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,4,"2",4,"3","3",150000,79,7,72,0,"6",99,75,86,87,37500,600000,1,16,0.911392405063291,0.0886075949367089,0
0,1,1,1,"0",-1,"6","5",-10000,105,7,98,0,"5",24,9,16,20,NA,NA,NA,NA,0.933333333333333,0.0666666666666667,0
1,0,0,3,"2",3,"3","1",115000,81,9,72,0,"2",24,24,24,24,38333.3333333333,345000,1,9,0.888888888888889,0.111111111111111,0
1,0,0,1,"2",3,"4","3",-10000,165,13,152,0,"3",56,28,37,43,NA,NA,0.333333333333333,3,0.921212121212121,0.0787878787878788,0
1,0,0,1,"2",3,"3","2",120000,24,4,20,0,"12",38,32,34,34,40000,360000,0.333333333333333,3,0.833333333333333,0.166666666666667,0
1,0,0,2,"2",3,"3","0",100000,129,5,124,0,"3",29,23,27,29,33333.3333333333,300000,0.666666666666667,6,0.961240310077519,0.0387596899224806,0
0,0,0,1,"2",4,"3","0",125000,80,6,74,0,"19",77,66,73,73,31250,500000,0.25,4,0.925,0.075,0
0,1,1,5,"2",4,"5","4",250000,54,6,48,0,"2",54,47,50,50,62500,1000000,1.25,20,0.888888888888889,0.111111111111111,0
1,1,0,1,"0",-1,"5","3",80000,99,5,94,0,"3",76,22,43,50,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
1,1,0,5,"2",4,"4","1",375000,78,7,71,0,"3",182,95,131,147,93750,1500000,1.25,20,0.91025641025641,0.0897435897435897,0
1,0,0,2,"2",1,"3","2",-10000,43,7,36,0,"8",38,37,37,37,NA,NA,2,2,0.837209302325581,0.162790697674419,0
1,0,0,1,"0",-1,"4","3",105000,100,8,92,0,"4",63,39,46,49,NA,NA,NA,NA,0.92,0.08,0
1,0,0,1,"1",1,"4","3",110000,163,11,152,0,"7",48,32,44,46,110000,110000,1,1,0.932515337423313,0.0674846625766871,0
0,0,0,5,"2",2,"4","2",-10000,88,8,80,0,"2",52,48,48,49,NA,NA,2.5,10,0.909090909090909,0.0909090909090909,0
1,0,0,3,"2",4,"3","2",-10000,141,5,136,0,"1",44,23,29,34,NA,NA,0.75,12,0.964539007092199,0.0354609929078014,0
1,0,0,3,"2",2,"6","5",220000,80,7,73,0,"10",26,23,24,24,110000,440000,1.5,6,0.9125,0.0875,0
1,0,0,3,"0",-1,"4","3",100000,81,8,73,0,"3",57,40,48,50,NA,NA,NA,NA,0.901234567901235,0.0987654320987654,0
1,0,0,5,"2",5,"0","0",20000,84,9,75,0,"12",45,36,38,38,4000,100000,1,25,0.892857142857143,0.107142857142857,0
0,0,1,3,"0",-1,"6","4",240000,53,7,46,0,"5",49,46,46,46,NA,NA,NA,NA,0.867924528301887,0.132075471698113,0
1,1,1,1,"2",2,"5","5",125000,84,7,77,0,"15",39,31,33,33,62500,250000,0.5,2,0.916666666666667,0.0833333333333333,0
1,0,0,5,"1",4,"6","0",220000,87,8,79,0,"1",49,38,39,40,55000,880000,1.25,20,0.908045977011494,0.0919540229885057,0
1,0,0,5,"1",3,"1","6",180000,68,6,62,0,"18",49,39,42,43,60000,540000,1.66666666666667,15,0.911764705882353,0.0882352941176471,0
1,0,0,1,"0",-1,"1","0",100000,92,4,88,0,"7",9,6,7,7,NA,NA,NA,NA,0.956521739130435,0.0434782608695652,0
1,0,0,2,"1",2,"0","6",-10000,79,6,73,0,"10",62,44,48,50,NA,NA,1,4,0.924050632911392,0.0759493670886076,0
